path,label
/kaggle/input/brats20-data/BraTS20/data/volume_287_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_60_slice_92.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_237_slice_127.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_320_slice_92.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_232_slice_88.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_261_slice_116.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_19_slice_103.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_211_slice_105.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_79_slice_102.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_135_slice_119.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_231_slice_113.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_92.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_326_slice_112.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_9_slice_95.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_60_slice_124.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_304_slice_96.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_355_slice_98.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_322_slice_126.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_123.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_17_slice_112.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_108_slice_86.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_243_slice_111.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_280_slice_105.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_289_slice_114.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_248_slice_94.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_24_slice_96.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_136_slice_95.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_156_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_316_slice_95.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_9_slice_100.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_103.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_211_slice_113.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_17_slice_122.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_73_slice_127.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_68_slice_101.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_3_slice_92.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_118.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_112_slice_114.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_106.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_72_slice_116.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_109_slice_123.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_59_slice_104.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_211_slice_94.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_158_slice_119.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_147_slice_91.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_56_slice_100.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_33_slice_125.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_93.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_266_slice_88.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_132_slice_97.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_214_slice_81.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_53_slice_119.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_362_slice_120.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_292_slice_105.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_89_slice_93.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_218_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_336_slice_103.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_301_slice_98.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_276_slice_101.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_310_slice_124.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_242_slice_121.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_323_slice_107.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_242_slice_101.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_198_slice_92.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_22_slice_106.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_357_slice_116.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_90_slice_118.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_136_slice_106.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_232_slice_92.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_171_slice_86.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_23_slice_84.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_252_slice_84.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_117_slice_91.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_88_slice_107.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_103.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_91.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_181_slice_82.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_368_slice_126.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_162_slice_115.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_336_slice_102.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_30_slice_90.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_59_slice_99.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_14_slice_111.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_127_slice_111.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_56_slice_118.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_65_slice_115.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_206_slice_114.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_348_slice_101.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_112.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_200_slice_127.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_271_slice_111.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_69_slice_106.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_8_slice_84.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_41_slice_93.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_144_slice_120.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_147_slice_90.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_306_slice_96.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_205_slice_126.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_304_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_87_slice_108.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_252_slice_117.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_241_slice_100.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_213_slice_110.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_268_slice_118.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_352_slice_125.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_56_slice_85.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_321_slice_109.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_114_slice_116.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_141_slice_106.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_122_slice_95.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_121.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_87_slice_119.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_287_slice_101.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_120.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_147_slice_127.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_3_slice_105.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_114_slice_101.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_233_slice_99.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_50_slice_125.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_181_slice_100.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_31_slice_117.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_267_slice_113.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_283_slice_123.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_147_slice_114.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_72_slice_105.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_146_slice_121.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_156_slice_100.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_323_slice_92.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_333_slice_127.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_197_slice_104.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_17_slice_93.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_132_slice_88.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_307_slice_111.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_327_slice_83.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_110_slice_95.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_20_slice_111.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_320_slice_94.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_205_slice_119.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_318_slice_124.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_92_slice_125.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_350_slice_114.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_77_slice_112.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_142_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_72_slice_94.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_94_slice_97.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_164_slice_98.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_244_slice_111.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_152_slice_97.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_70_slice_82.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_271_slice_84.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_155_slice_126.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_228_slice_81.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_316_slice_125.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_169_slice_119.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_314_slice_118.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_101.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_283_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_89_slice_110.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_42_slice_124.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_49_slice_83.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_45_slice_96.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_85_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_349_slice_95.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_298_slice_106.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_260_slice_104.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_329_slice_101.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_141_slice_98.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_367_slice_120.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_292_slice_98.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_153_slice_82.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_198_slice_101.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_228_slice_116.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_262_slice_125.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_214_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_310_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_52_slice_120.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_206_slice_97.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_108_slice_82.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_309_slice_123.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_171_slice_111.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_212_slice_122.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_152_slice_106.npz,0
