grad_norm,param_norm,samples,step,train_acc@1,train_acc@1_q0,train_acc@1_q1,train_acc@1_q3,train_loss,train_loss_q0,train_loss_q1,train_loss_q3,val_acc@1,val_acc@1_q0,val_acc@1_q2,val_acc@1_q3,val_loss,val_loss_q0,val_loss_q2,val_loss_q3,train_acc@1_q2,train_loss_q2,val_acc@1_q1,val_loss_q1
0.4211472908470832,91.70287584703581,1764,440,0.3750000000000001,0.4,0.36363636363636365,0.625,0.6957312598824501,0.6953001081943513,0.6954969492825593,0.6908374279737473,,,,,,,,,0.18181818181818182,0.6999166770414872,,
0.34618581136565324,91.70420218867281,1804,450,0.4499999999999999,0.5833333333333334,0.5454545454545457,0.375,0.6925398766994479,0.6894111782312394,0.691346975890073,0.6941903308033943,,,,,,,,,0.2222222222222222,0.696702394220564,,
0.37666133880633207,91.70573249788083,1844,460,0.45,0.25,0.42857142857142855,0.4666666666666667,0.6931903541088102,0.6939754784107208,0.6925682595797947,0.6942598382631938,,,,,,,,,0.6,0.6913934946060182,,
0.4630984408006656,91.70514167774945,1884,470,0.4750000000000001,0.36363636363636365,0.5000000000000001,0.3333333333333333,0.6931231737136843,0.6961770111864263,0.6918638460338116,0.6989130675792694,,,,,,,,,0.7142857142857142,0.6862399833542959,,
0.41469414935901205,91.70515900084736,1924,480,0.5000000000000001,0.2857142857142857,0.35714285714285715,0.6923076923076923,0.6930036306381228,0.6976153339658465,0.6975757351943426,0.6877622925318204,,,,,,,,,0.6666666666666666,0.6883112986882528,,
0.35093894664391123,91.70433937580177,1964,490,0.49999999999999994,0.5714285714285714,0.41666666666666663,0.5833333333333334,0.6929876640439037,0.6932948231697083,0.6961620102326076,0.6880852381388347,,,,,,,,,0.4444444444444444,0.6950528687900968,,
0.29736529716829807,91.7067504530687,2004,500,0.55,0.7142857142857142,0.5555555555555556,0.6363636363636364,0.6924738988280293,0.6932227526392255,0.6939607328838773,0.6867128827355125,,,,,,,,,0.38461538461538464,0.6959160291231595,,
0.3634352488602733,91.70948081435762,2044,510,0.5250000000000001,0.5,0.6363636363636364,0.30000000000000004,0.6923719272017479,0.6918526291847229,0.6903171810236844,0.700309044122696,,,,,,,,,0.8,0.6824721693992615,,
0.2765046693013897,91.71244133696469,2084,520,0.5500000000000002,0.36363636363636365,0.8,0.41666666666666663,0.6933738484978674,0.6961007118225098,0.6868317604064942,0.6977822780609131,,,,,,,,,0.75,0.689191664258639,,
0.4464031752389075,91.71113709941119,2124,530,0.5250000000000001,0.4444444444444444,0.6666666666666667,0.5714285714285716,0.6905514165759087,0.7004160417450799,0.6819041172663372,0.6874921151569909,,,,,,,,,0.4166666666666667,0.6935848395029705,,
0.3164207116774881,91.71249234986371,2164,540,0.42500000000000004,0.5454545454545455,0.375,0.7142857142857142,0.6963785752654075,0.6892459555105729,0.6946180760860443,0.6782555835587639,,,,,,,,,0.21428571428571436,0.7120502718857356,,
0.4874945499723942,91.72264717078461,2204,550,0.6249999999999999,0.6363636363636365,0.38461538461538464,0.8333333333333334,0.6910185083746909,0.6874261715195396,0.6942626925615164,0.6892139514287313,,,,,,,,,0.7999999999999999,0.6918353736400604,,
0.4042003145314056,91.73577419503741,2244,560,0.6,0.5384615384615385,0.3333333333333333,0.7000000000000001,0.6891558349132537,0.6956834380443278,0.711043228705724,0.6807535350322723,,,,,,,,,0.7272727272727273,0.6771412708542566,,
0.4292249110410891,91.7482984997705,2284,570,0.45,0.5,0.42857142857142855,0.36363636363636365,0.7008763149380688,0.7007527301708857,0.7025237338883535,0.7105380079962991,,,,,,,,,0.5,0.6892435610294342,,
0.4712720590667804,91.74278352716749,2324,580,0.32500000000000007,0.3125,0.4285714285714287,0.0,0.7037245020270347,0.7094296403229234,0.690672721181597,0.719624807437261,,,,,,,,,0.4545454545454546,0.695058903910897,,
0.4167659567176921,91.73623724774023,2364,590,0.5999999999999999,0.6666666666666666,0.5,0.6,0.6908233061432836,0.6897564729054768,0.6922086477279663,0.6878076990445452,,,,,,,,,0.6,0.6954756617546083,,
0.5397827500430933,91.74011010971165,2404,600,0.325,0.25,0.4444444444444444,0.25,0.7005244985222818,0.7002231925725936,0.6952880687183804,0.7142676711082458,,,,,,,,,0.3333333333333333,0.700242555141449,,
0.28174878916788576,91.74716905488555,2444,610,0.55,0.6923076923076923,0.3076923076923077,0.7,0.692005433142185,0.6901502013206483,0.6947806202448332,0.6896127164363861,,,,,,,,,0.5,0.6949973702430725,,
0.5546691349726742,91.7528944796055,2484,620,0.5749999999999998,0.5833333333333331,0.6,0.4444444444444444,0.6900732293725015,0.6875609308481218,0.6893987894058228,0.6942297021547953,,,,,,,,,0.6428571428571428,0.6897954813071661,,
0.37362129533909016,91.75762515876926,2524,630,0.3750000000000001,0.2222222222222222,0.1,0.2857142857142857,0.6993464827537536,0.7020579642719692,0.7087069690227511,0.7002157739230565,,,,,,,,,0.7142857142857143,0.6904826802866799,,
0.37741956826471024,91.757568626222,2564,640,0.4250000000000001,0.4,0.4,0.4545454545454546,0.6928528562188149,0.6959066331386565,0.6946514248847961,0.6880128492008557,,,,,,,,,0.4285714285714286,0.6938321036951881,,
0.5301515956655671,91.75792525138586,2604,650,0.525,0.5454545454545454,0.5833333333333334,0.4444444444444444,0.6948817059397695,0.6907229098406704,0.6928119013706842,0.7015379998419019,,,,,,,,,0.5000000000000002,0.6962164267897606,,
0.3801145555952303,91.76248154485846,2644,660,0.4250000000000001,0.44444444444444453,0.3333333333333333,0.4,0.6973222330212595,0.6934259533882141,0.7042027645640903,0.6992299973964692,,,,,,,,,0.5,0.6934942404429117,,
0.3229963700005398,91.7691074125715,2684,670,0.40000000000000013,0.3333333333333333,0.30000000000000004,0.3333333333333333,0.6956594005227091,0.6981797218322754,0.6942807376384735,0.7004426519076028,,,,,,,,,0.6666666666666667,0.6875389483239916,,
0.39209938559056007,91.77946661514447,2724,680,0.475,0.5833333333333334,0.41666666666666663,0.5,0.6958208739757538,0.6924481391906739,0.7000992695490521,0.6903172433376312,,,,,,,,,0.4,0.6980362594127654,,
0.17997466007731022,91.78222122814262,2764,690,0.475,0.36363636363636365,0.46153846153846156,0.5,0.6948209807276727,0.6986264911564914,0.6949360691584073,0.6962191065152485,,,,,,,,,0.5999999999999999,0.6896464288234712,,
0.46663602837725465,91.78238933511331,2804,700,0.55,0.46153846153846156,0.3333333333333333,0.6,0.6921476721763612,0.6925891729501578,0.701330734623803,0.6910199880599975,,,,,,,,,0.7692307692307693,0.6857823912913983,,
0.4018109595281991,91.78453206658945,2844,710,0.4,0.2857142857142857,0.25,0.45454545454545453,0.6972353786230086,0.7036968341895512,0.7014369815587997,0.6939382065426221,,,,,,,,,0.5454545454545454,0.6907810243693264,,
0.3419600795578456,91.78205227734523,2884,720,0.425,0.6666666666666666,0.6000000000000001,0.18181818181818182,0.6933985680341721,0.6873676247066922,0.69240762591362,0.6977763121778314,,,,,,,,,0.30000000000000004,0.6950018405914308,,
0.4770423485680374,91.77649592356676,2924,730,0.325,0.4444444444444444,0.2857142857142857,0.2857142857142857,0.6967899456620215,0.6958630879720054,0.6984826581818716,0.6980661026069097,,,,,,,,,0.30000000000000004,0.6946525990962983,,
0.3917272086833328,91.77528319512722,2964,740,0.5000000000000001,0.6470588235294117,0.375,0.4000000000000002,0.6934506997466086,0.6929049456820768,0.6939964666962624,0.6933695375919342,,,,,,,,,0.4,0.6945953607559204,,
0.29689751339168885,91.77743165589963,3004,750,0.5499999999999998,0.2,0.7692307692307692,0.36363636363636365,0.6911858171224592,0.6980919957160949,0.685485587670253,0.6957999413663689,,,,,,,,,0.6363636363636362,0.6901691555976868,,
0.28718287877385995,91.78007402384546,3044,760,0.4749999999999999,0.6,0.5,0.2,0.6951292738318444,0.6888105154037475,0.6921803901592889,0.7087363064289093,,,,,,,,,0.625,0.690442256629467,,
0.3137249882328767,91.78226439973946,3084,770,0.4500000000000002,0.44444444444444453,0.1111111111111111,0.7999999999999999,0.6958577468991279,0.6956792208883498,0.7151752909024557,0.6772660374641417,,,,,,,,,0.4166666666666667,0.6969965746005374,,
0.3144483101021033,91.78310772465446,3124,780,0.5749999999999998,0.5,0.7499999999999999,0.45454545454545453,0.6873716577887538,0.6886211186647415,0.6799365133047104,0.6918969479474153,,,,,,,,,0.6153846153846154,0.6873491406440735,,
0.29416410162187995,91.78458171423162,3164,790,0.5999999999999999,0.6666666666666667,0.6999999999999998,0.5714285714285714,0.6867035254836079,0.6791607936223347,0.6808469116687774,0.6901468294007438,,,,,,,,,0.5000000000000002,0.6922651529312135,,
0.4760873732829099,91.7925890617459,3204,800,0.5499999999999998,0.5555555555555556,0.6363636363636362,0.5,0.6871039375662805,0.685429871082306,0.6856062141331759,0.6873278737068176,,,,,,,,,0.5,0.690034157037735,,
0.44152729538956714,91.80279786752915,3244,810,0.5249999999999998,0.35714285714285715,0.6000000000000001,0.7499999999999999,0.6924622818827628,0.7072248714310783,0.6842555820941925,0.6674275696277618,,,,,,,,,0.5,0.7019208371639252,,
0.34961285769462375,91.80885609790072,3284,820,0.5,0.5555555555555556,0.5714285714285716,0.2727272727272728,0.697215197980404,0.6907868186632793,0.685577230794089,0.7249695008451289,,,,,,,,,0.6153846153846154,0.6844478020301233,,
0.3610367292207849,91.80731740375032,3324,830,0.5249999999999998,0.6363636363636364,0.3571428571428571,0.3333333333333333,0.6916320234537123,0.6785046729174528,0.712843486240932,0.7013212641080221,,,,,,,,,0.7777777777777778,0.6682214604483709,,
0.3922772074732756,91.80557533932961,3364,840,0.5499999999999998,0.5714285714285714,0.6999999999999998,0.5555555555555556,0.690309582650661,0.6831269945417132,0.6745323479175567,0.6904217071003385,,,,,,,,,0.42857142857142855,0.705098250082561,,
0.40947885278899077,91.79907106862755,3404,850,0.5000000000000001,0.75,0.4,0.5555555555555556,0.6928135052323343,0.6631571799516678,0.7055594146251678,0.6890780462159051,,,,,,,,,0.2222222222222222,0.7219286097420586,,
0.40720273898827664,91.79369526469962,3444,860,0.5000000000000001,0.5555555555555556,0.6250000000000002,0.5,0.6931231230497359,0.6851401461495293,0.6862393580377102,0.6884132772684097,,,,,,,,,0.27272727272727276,0.7113800699060613,,
0.2812008524526593,91.79267444339963,3484,870,0.5250000000000001,0.3,0.6923076923076921,0.5714285714285714,0.6889549076557162,0.7169535636901856,0.6657293576460618,0.6833494816507613,,,,,,,,,0.5,0.6950732648372651,,
0.4011168114952935,91.79505235850687,3524,880,0.5,0.8,0.5333333333333333,0.6250000000000002,0.6940225988626478,0.6658907175064087,0.6984907706578574,0.6860737800598145,,,,,,,,,0.25,0.7054582138856251,,
0.3593765306737237,91.79505843060595,3564,890,0.575,0.6428571428571431,0.44444444444444453,0.75,0.6912382081151005,0.6843156133379255,0.706572797563341,0.6736733317375182,,,,,,,,,0.4444444444444444,0.7022853228780958,,
0.4328156309739768,91.79258185886245,3604,900,0.47500000000000003,0.5333333333333334,0.5,0.4,0.6972993403673173,0.6945529182751974,0.6949012339115143,0.6973281145095825,,,,,,,,,0.4,0.710277271270752,,
0.4338202875637899,91.79317381687783,3644,910,0.45,0.3333333333333333,0.4444444444444444,0.4117647058823529,0.6979817673563957,0.706911649968889,0.6968940893808999,0.69866562240264,,,,,,,,,0.8,0.6815406918525695,,
0.39891642715814707,91.79398406339993,3684,920,0.5000000000000001,0.5294117647058825,0.5000000000000002,0.42857142857142855,0.6924674615263942,0.6897658144726473,0.6933091104030609,0.700569646699088,,,,,,,,,0.5000000000000001,0.6892668306827545,,
0.41898140926291483,91.79438477584152,3724,930,0.5,0.6666666666666666,0.47058823529411764,0.4,0.6928876042366027,0.6782136460145315,0.6946712872561286,0.7056460559368132,,,,,,,,,0.5714285714285716,0.682907121522086,,
0.49739089761011857,91.79564268843528,3764,940,0.49999999999999983,0.5000000000000001,0.5454545454545454,0.5833333333333331,0.6988209307193757,0.6873117148876189,0.6973713365468113,0.6939560820659003,,,,,,,,,0.2857142857142857,0.7258803418704441,,
0.47654504631934413,91.7966311828175,3804,950,0.575,0.6,0.6000000000000003,0.5000000000000001,0.6927429452538489,0.689180850982666,0.6851145088672638,0.6945061882336934,,,,,,,,,0.5555555555555556,0.7059803141487969,,
0.46701836140277303,91.79802893377257,3844,960,0.5250000000000001,0.5,0.5833333333333334,0.4374999999999999,0.696178860962391,0.6999189754327138,0.6856064299742382,0.7080227173864843,,,,,,,,,0.6666666666666666,0.6819999913374583,,
0.252367488901676,91.79891944818469,3884,970,0.5,0.5,0.5555555555555556,0.5,0.6949507400393488,0.6974381841719149,0.6888955367936029,0.6927501931786537,,,,,,,,,0.42857142857142855,0.6995653254645211,,
0.5921740518441547,91.79980694065613,3924,980,0.55,0.6,0.5,0.45454545454545453,0.6933630675077438,0.6832414627075196,0.7016845569014549,0.7072444449771534,,,,,,,,,0.6666666666666666,0.6821225682894388,,
0.4352875392777138,91.80335431263035,3964,990,0.5499999999999998,0.625,0.4285714285714287,0.5000000000000002,0.6892604604363444,0.677249126136303,0.7092788134302411,0.7009500086307525,,,,,,,,,0.5714285714285714,0.6799972312791006,,
0.361259248315396,91.80978205443697,4004,1000,0.39999999999999986,0.36363636363636365,0.4444444444444444,0.2727272727272727,0.7060777217149737,0.7058783227747136,0.7012680504057143,0.7279651273380625,0.5,,1.0,,0.6835294365882874,,0.6541715264320374,,0.5555555555555556,0.6843798293007745,0.3333333333333333,0.6933154066403707
0.38387192880493326,91.81627259915318,4044,1010,0.525,0.5555555555555556,0.6363636363636365,0.4444444444444444,0.694328214228153,0.6962025430467393,0.690439988266338,0.6946126222610474,,,,,,,,,0.4545454545454546,0.6964502009478484,,
0.5215549228655233,91.82012357171573,4084,1020,0.325,0.3333333333333333,0.36363636363636365,0.25,0.6955483064055442,0.6960241347551347,0.6954132697798989,0.6959738209843636,,,,,,,,,0.3333333333333333,0.6947006781895955,,
0.426636969490574,91.82258688552848,4124,1030,0.4500000000000002,0.35714285714285715,0.6666666666666666,0.3333333333333333,0.6932380363345144,0.6949098237923214,0.6907701840003331,0.6937141319115957,,,,,,,,,0.3750000000000001,0.6936571151018143,,
0.30620098296390874,91.82430122756102,4164,1040,0.5499999999999999,0.5,0.6,0.5,0.6922020435333253,0.6922994330525398,0.692002805074056,0.6929970756173134,,,,,,,,,0.5555555555555556,0.6917408439848158,,
0.38727865251138455,91.82617803552013,4204,1050,0.275,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.695539002120495,0.6945065855979919,0.6959033939573499,0.6953493687841629,,,,,,,,,0.23076923076923078,0.6961327653664809,,
0.35273625033510325,91.8264696123149,4244,1060,0.47500000000000003,0.5833333333333331,0.5,0.2222222222222222,0.6925610691308973,0.6899414211511612,0.6936619182427725,0.6968112852838305,,,,,,,,,0.5384615384615384,0.6915286641854508,,
0.5908675635887447,91.8266280162088,4284,1070,0.375,0.16666666666666666,0.36363636363636365,0.5,0.6955974325537684,0.6998597582181293,0.6940592635761608,0.6939296424388885,,,,,,,,,0.5555555555555556,0.6932767960760327,,
0.3331199714185091,91.82633482580178,4324,1080,0.5750000000000001,0.875,0.5,0.5384615384615385,0.6922668501734736,0.680974155664444,0.6974041998386383,0.690371192418612,,,,,,,,,0.4444444444444444,0.699334806866116,,
0.3143819623727391,91.82558554445622,4364,1090,0.55,0.5454545454545454,0.6363636363636364,0.3333333333333333,0.6905096858739854,0.692356754433025,0.676858739419417,0.7116375962893168,,,,,,,,,0.6666666666666666,0.6838087373309667,,
0.16502064024559485,91.82391136661866,4404,1100,0.5,0.6666666666666667,0.5,0.36363636363636365,0.6949911892414093,0.6790765987502203,0.6923513412475586,0.7102522687478499,,,,,,,,,0.5,0.6946977078914642,,
0.2813437819192345,91.82507051266914,4444,1110,0.575,0.7,0.4,0.6666666666666666,0.6896650984883308,0.6797859311103819,0.7113493621349334,0.6776083807150525,,,,,,,,,0.5,0.6929938048124313,,
0.39235652134691656,91.82650008943773,4484,1120,0.5250000000000001,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.6938689514994621,0.6803284088770548,0.6887387633323667,0.7194634437561035,,,,,,,,,0.7272727272727274,0.6677904345772483,,
0.33194253548093516,91.83018998061152,4524,1130,0.4000000000000001,0.4,0.3750000000000001,0.4545454545454546,0.7037185370922087,0.6975050687789917,0.7034877240657806,0.7015714211897416,,,,,,,,,0.37499999999999994,0.7072517946362495,,
0.30545347467224,91.83351760674061,4564,1140,0.6000000000000004,0.44444444444444453,0.5833333333333331,0.75,0.6868532508611677,0.6976927518844604,0.6873704095681509,0.6777323186397552,,,,,,,,,0.5714285714285714,0.6876660755702428,,
0.3678514200364648,91.8324953689379,4604,1150,0.47499999999999987,0.42857142857142855,0.46153846153846156,0.375,0.6948936149477958,0.6962328042302812,0.6948747543188242,0.7012562230229378,,,,,,,,,0.5833333333333334,0.6898911148309708,,
0.3568869353456907,91.83207780170892,4644,1160,0.575,0.6000000000000001,0.6363636363636362,0.6250000000000002,0.6898942351341248,0.6878049671649933,0.6885455575856294,0.6833920553326606,,,,,,,,,0.45454545454545453,0.6978711052374406,,
0.4528071489799231,91.8313177065004,4684,1170,0.55,0.5833333333333334,0.5555555555555556,0.625,0.689527250826359,0.6893099149068198,0.6870544155438741,0.6844978258013725,,,,,,,,,0.4545454545454547,0.6954453370787881,,
